stock_ticker,date,ret_eom,permno,exchcd,shrcd,mspread,year,month,size_port,rf,stock_exret,cusip,comp_name,eps_medest,eps_meanest,eps_stdevest,eps_actual,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,ami_126d,ivol_capm_252d,prc_highprc_252d,betadown_252d,bidaskhl_21d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety,year_month,form_type,sentiment,predicted_return,weight
AAPL,2015-12-31,20151231,14593,11,3,0.00329224,2015,12,B,0.0001,-0.11032824,3783310,APPLE,0.82,0.81,0.02,0.82,118.30000305,659561.67431,0.0175853219,-0.049363495,0.0672459558,-0.005690351,0.0597729486,-0.078514865,-0.061729348,0.0171633816,0.0561497555,1.8196152921,-0.071891055,0.0091888033,0.0036222106,0.0262217696,0.2275346036,0.259301464,0.4876623377,0.2810539523,,0.5075195549,0.7680197561,0.0016401185,0.1032915083,-0.019930368,0.0223539361,0.0515868512,-0.029232915,0.1743614338,0.0308437458,0.143517688,0.0855863607,-0.105516729,0.0168002314,0.033377143,0.3020990742,0.3631471238,0.4236338143,0.5143859509,0.3377602918,0.4661329372,-0.070126047,-0.1465563,0.0764302529,-0.110942299,-0.59727615,-0.216459028,-1.165342846,0.6533884595,0.5361796223,0.9051850925,1.5429803566,0.033578946,0.1270469447,-0.069390353,0.1389195149,5.0,0.1402885134,0.0518560129,0.0980710996,0.1844690311,0.3252030348,0.069861481,0.0408776618,0.0143799199,0.0032640028,0.0592448865,0.0500096859,-0.023283767,0.0590859216,-0.043218903,1.1309013302,0.8709031576,0.0648920562,0.3838396549,0.4457756606,0.5476225912,0.5200251663,1.3584760628,0.2966893769,0.3126915149,0.0433593392,1.8183881877,0.0651769756,0.2724482759,0.8534459628,0.7126460543,6.0,-6.605688029,5.2077008156,504915.73142,-29.82441891,0.2449527824,0.0290768761,0.4141401944,0.2277512564,0.0825063101,0.0298910637,0.3401304362,0.0769253308,0.1228709962,0.1055034013,0.0789569831,0.0780184811,0.0114212215,0.2140394415,0.1146498959,0.2035853392,17.05863586,0.7732197984,-0.07739488,-0.527902248,0.5845612178,0.8030562027,0.01132582,-1.18494536,0.45925755,1.62783678,0.0118752,-1.42245158,0.01115274,-0.71698026,0.01724642,0.03166504,0.01465298,-0.25212348,0.00408028,6068343310.32349,0.40398086,0.00910984,0.43587619,0.00321203,0.00315552,1.97e-06,0.01258088,0.88947371,1.02478709,0.00372568,0.51274302,0.9049274477,1.0236364352,431,1.4996637277,1.6552306722,0.3779546193,0.9755361728,2015-12,,0.0,0.020900022065931376,0.02
MSFT,2015-11-30,20151130,10107,11,3,0.00443972,2015,11,B,0.0,0.0393236913,59491810,MICROSOFT,0.71,0.71,0.02,0.78,52.63999939,420483.73544,0.0239857075,-0.030928612,0.0586163224,0.1893357784,-0.045497456,-0.077505028,0.1184991377,-0.031302219,-0.122302847,0.9652555712,0.0249201413,0.0156826915,-0.01330459,0.018114541,0.0222700483,0.0824628981,0.0836827712,0.0909774436,1.9547890154,0.2693460657,1.5787418655,0.00137326,-0.014436254,0.0788262599,-0.001991794,-0.00709896,0.0051071654,-0.023169507,0.0121664028,-0.03533591,0.0717670225,-0.007377017,0.0032231888,-0.054442383,0.3010472323,0.3741963308,0.3546926338,0.3951614848,0.1470488917,1.4946150989,-0.000839845,-0.07836094,0.0775210954,-0.095827446,-1.384974986,-0.103204463,-1.491593537,0.0394236124,0.3405230872,0.5368796381,4.9647196138,0.1287240863,0.5477491587,0.174197042,-0.081300813,0.0,-0.03090194,0.0276997865,-0.014242399,0.3962884661,-0.035652174,-0.034336009,-0.018083234,-0.085727777,-0.047624801,0.1880027011,-0.123152224,0.1719199563,-0.081533944,0.096892183,-2.214493825,-3.954208704,0.2755030382,0.2646301281,0.3825297011,0.3541810792,0.3625916558,1.5178381038,0.1650181872,0.2588651879,-0.021953922,2.1252683374,0.1238092938,0.7275889583,1.2428586472,0.7688300538,3.0,-4.860035954,3.9734563994,96336.281587,-39.87953305,0.8847739398,0.0358048487,0.4190958773,0.197196688,0.0839319028,-0.145627511,0.2225531979,0.0289975544,0.0691584419,0.0550223422,0.0582804944,0.0567727072,0.0286479571,0.0524676796,0.0934503124,0.2838753344,18.112250111,0.9039148497,0.0051122941,-0.16852662,0.735955974,0.6036541441,0.02071045,3.27914427,-0.1332337,2.11466151,0.02117542,3.01742861,0.02078235,2.18388869,0.03784752,0.10077035,0.02370214,3.01201985,0.0056071,1565276981.56782,0.47068414,0.00421756,0.44497698,0.00661571,0.00657287,6.72e-06,0.01349891,0.97032257,1.25934565,0.00711833,0.62496827,1.1844535066,2.1320208314,370,-0.203770686,1.5947045195,-1.613425128,0.1209215639,2015-11,,0.0,0.020900022065931376,0.02
MSFT,2015-09-30,20150930,10107,11,3,0.00342766,2015,9,B,0.0,0.0170036275,59491810,MICROSOFT,0.59,0.58,0.02,0.67,43.520000458,348072.13678,0.0289756025,-0.029353451,0.0569922045,-0.061456107,-0.003414425,0.0720397678,-0.009803957,0.0488275295,-0.104953673,1.160962421,0.0204710606,0.0003469849,-0.014647453,0.020493354,0.1317200341,0.1326142513,-0.076651538,0.2859375,1.6694588708,0.2926017719,1.3625806452,0.0031072599,0.0217711621,0.06322623,0.0134647929,0.0261541857,-0.012689393,0.0632318899,0.0228997696,0.0403321202,0.0520083992,0.0112178308,0.0106348658,0.0187284572,0.2967584746,0.3814911452,0.3286847065,0.3602003203,0.2149358954,1.0546645584,-0.067810712,-0.060588738,-0.007221974,-0.066661761,-0.5889,-0.055443931,-0.4898,0.1701394449,0.3406100191,0.567304283,3.5539492508,0.1279131356,0.5401651545,-0.141100781,0.2555066079,0.0,0.0312838284,0.0355562103,0.0616552785,0.7805510535,0.0649904426,0.0526404714,0.0285104777,-0.01206225,-0.00835216,0.1849923309,-0.033610383,0.2096208409,-0.093411913,0.084933653,-0.86921309,-0.650033522,0.2139663729,0.2965366163,0.4317411718,0.3734817588,0.3719790672,1.342,0.1798588432,0.262022945,-0.003462854,1.8987759401,0.12275888,0.6926152375,1.159671539,0.8163964668,3.0,-5.43241816,4.1589435678,177398.36466,-43.83527474,0.6888900262,0.0368206547,0.507604549,0.2673325158,0.0915557341,-0.182634556,0.2712081492,0.0574593536,0.091297167,0.0755159555,0.0604156374,0.0586085407,0.0346910848,0.0933630949,0.1202802917,0.2892015913,17.260021567,0.7942796211,0.14818485,0.3275560972,0.6607795932,0.7808454277,0.00924208,0.0081609,0.32460201,1.32305951,0.00798237,0.27921814,0.00813171,0.28876082,0.0237081,0.05534959,0.02327863,0.09145114,0.00614592,1578306954.6958,0.43758891,0.00434898,0.43352207,0.00644279,0.00650928,6.14e-06,0.01238467,0.87724249,1.3046136,0.00756054,0.62627885,1.1470441924,1.4488319265,368,0.0549584795,1.6213862492,-1.5617368,0.3893490142,2015-09,,0.0,0.020900022065931376,0.02
AAPL,2016-08-31,20160831,14593,11,3,0.00304628,2016,8,B,0.0002,0.0234061737,3783310,APPLE,0.41,0.41,0.01,0.4175,104.20999908,561529.6401,0.0211385168,-0.055110349,0.0767294175,0.0900627673,0.0256633737,-0.00695749,-0.187551086,-0.195916169,-0.124400433,1.309118907,-0.066117071,-0.002258506,0.0598876877,0.0164871185,0.1687749336,0.0698657642,-0.015351993,-0.047996661,,0.3422923172,0.1795366795,-0.000376707,0.116714117,0.0496663686,-0.008143424,0.0092931993,-0.017436623,0.0798684473,0.0124280571,0.0674403902,0.1179289629,-0.068262594,0.0014544168,0.0019031896,0.2921577007,0.333005762,0.3405693845,0.5013558261,0.3303392173,0.4277182256,-0.014563822,-0.124293674,0.1097298519,-0.055192497,-0.332471684,-0.123455092,-0.743675757,0.5936047536,0.4882025177,0.8014073095,1.4639977813,0.0403943838,0.1810912712,0.1274604686,0.1256038647,8.0,0.0584431495,0.0439366907,0.0400779563,0.6107950604,-0.128477849,0.0701609244,0.0358560303,-0.022334594,-0.015955008,0.06567216,0.0896729807,0.0027696276,0.0458100209,-0.127164838,-2.500500982,-3.145334678,-0.008274206,0.3335413524,0.3892087873,0.5032617728,0.3980489598,1.3467382296,0.2211991077,0.2853768872,-0.070951554,1.9899160431,0.0679005246,0.3263336314,0.7399711076,0.7037345804,5.0,-5.977360834,4.174499794,484121.55478,-28.04471267,0.3943740167,0.0327827522,0.5436525131,0.2732037439,0.1422400427,0.043789318,0.4042297749,0.0902499109,0.1202554508,0.0995815644,0.0895999007,0.0887433119,0.0163286127,0.2645300617,0.1329935523,0.2297344279,16.593729002,1.0167243738,-0.373325347,-0.267160264,0.5561603934,0.7378491808,0.01625237,3.13955746,-0.21514708,0.10499481,0.01660314,2.44495853,0.01477334,1.44049196,0.02332563,0.06496327,0.01638336,2.82430255,0.00411458,3772250264.3855,0.36179048,0.00695143,0.37537697,0.00450136,0.00384595,2.53e-06,0.01344732,0.85020804,1.02485352,0.00285359,0.51330528,0.8455870717,1.2997679759,439,1.0405926871,1.5186284413,-0.453075361,0.8821092642,2016-08,,0.0,0.020900022065931376,0.02
AAPL,2015-09-30,20150930,14593,11,3,0.00589681,2015,9,B,0.0,-0.021816239,3783310,APPLE,0.47,0.47,0.01,0.49,112.76000214,643038.9449,0.0178152571,-0.047620463,0.064972238,-0.066117071,-0.068928428,-0.051968286,0.027745184,0.1971978079,0.1475415473,2.0980913786,-0.017073171,0.013709034,0.0348541245,0.0256844251,0.2679997476,0.2052375948,0.6359095324,0.3100054675,,0.4903343636,1.2673076923,0.0021708002,0.1032915083,-0.014525602,0.0214553167,0.0448785194,-0.023423203,0.2215020253,0.0296599462,0.1918420791,0.1030230403,-0.117548642,0.0142805731,0.0504644058,0.3015167512,0.3564783265,0.4155608475,0.4739287187,0.3128161171,0.4576516122,-0.029594861,-0.132614072,0.1030192118,-0.109114298,-0.596134538,-0.22666294,-1.23834923,0.6785847788,0.5330290895,0.9082693506,1.5178314649,0.0334741049,0.1267104145,-0.069390353,0.1389195149,4.0,0.2135550927,0.061270262,0.1256723811,0.1979272506,0.2708671077,0.092495518,0.0518110381,0.0234165262,0.0064126083,0.0578060752,-0.329440045,-0.016546212,0.0452004398,-0.075216288,1.5045217863,1.3601999744,0.2288070084,0.3885741472,0.452014428,0.5186609381,0.5269310497,1.3582663989,0.292150662,0.3064465493,0.0302726005,1.7090380878,0.0666576758,0.2684210663,0.802006212,0.7352710582,6.0,-6.786148975,5.6211188793,475189.21394,-34.20734571,0.1414202478,0.0294889134,0.4061869068,0.2376698973,0.0682244837,0.0167563724,0.3299395809,0.0743469744,0.1186677737,0.1003329589,0.0724310718,0.071345601,0.0110444322,0.2137932375,0.1115607897,0.2227007523,16.999668092,0.8495846078,0.1089058181,-0.319413583,0.5761290905,0.8471161575,0.01654692,-0.89735898,0.40715495,1.11086487,0.01734076,-0.87506532,0.01780545,-0.96370226,0.02978545,0.05735497,0.0274773,-0.11399006,0.00189268,6397532346.17963,0.41287804,0.00901863,0.45810061,0.0032068,0.00292308,1.69e-06,0.01218679,0.84781956,0.95189284,0.00644998,0.51730475,0.9224949413,1.8694771909,428,1.4357902775,1.6481860219,0.080147783,1.0677183368,2015-09,,0.0,0.020900022065931376,0.02
MSFT,2015-08-31,20150831,10107,11,3,0.00756054,2015,8,B,0.0,-0.061456107,59491810,MICROSOFT,0.59,0.58,0.02,0.67,46.700000763,373505.7188,0.026541449,-0.029353451,0.0560387021,0.0577576235,-0.086306041,0.1078281572,-0.040544028,0.0501412141,0.089882426,0.8653031139,0.0590824932,0.0077949092,-9.0637e-05,0.0158767817,0.1317200341,0.1326142513,-0.076651538,0.2859375,1.6694588708,0.2926017719,1.3625806452,0.0031072599,0.0217711621,0.06322623,0.0134647929,0.0261541857,-0.012689393,0.0632318899,0.0228997696,0.0403321202,0.0520083992,0.0112178308,0.0106348658,0.0187284572,0.2967584746,0.3814911452,0.3286847065,0.3602003203,0.2149358954,1.0546645584,-0.067810712,-0.060588738,-0.007221974,-0.066661761,-0.5889,-0.055443931,-0.4898,0.1701394449,0.3406100191,0.567304283,3.5539492508,0.1279131356,0.5401651545,-0.141100781,0.2555066079,0.0,0.0312838284,0.0355562103,0.0616552785,0.7805510535,0.0649904426,0.0526404714,0.0285104777,-0.01206225,-0.00835216,0.1849923309,-0.033610383,0.2096208409,-0.093411913,0.084933653,-0.86921309,-0.650033522,0.2139663729,0.2965366163,0.4317411718,0.3734817588,0.3719790672,1.342,0.1798588432,0.262022945,-0.003462854,1.8987759401,0.12275888,0.6926152375,1.159671539,0.8163964668,3.0,-5.43241816,4.1589435678,177398.36466,-43.83527474,0.6888900262,0.0368206547,0.4730396112,0.2491287156,0.0853213174,-0.170198197,0.2527404408,0.0535467036,0.0850803573,0.0703737551,0.0563016815,0.0546176376,0.0323288223,0.0857016419,0.1104099912,0.3020197099,17.401202123,0.8194963006,0.1186386389,0.3450986905,0.6593998971,0.7623661527,0.01144602,-1.6156608,0.15964544,1.16587605,0.01188058,-1.34297418,0.01023033,-0.80712218,0.01734605,0.02095282,0.01231455,-1.30097489,0.00621485,1552400078.93519,0.40648148,0.00428209,0.38636907,0.00647262,0.00655564,5.44e-06,0.01228395,0.94134248,1.30942309,0.00496813,0.6039927,1.1821966905,1.147043499,367,0.1175432289,1.6170145797,-1.561156677,0.4937468077,2015-08,,0.0,0.020900022065931376,0.02
AAPL,2015-08-31,20150831,14593,11,3,0.00644998,2015,8,B,0.0,-0.066117071,3783310,APPLE,0.47,0.47,0.01,0.49,121.30000305,691740.196,0.0163425307,-0.047620463,0.0649461581,-0.032888178,0.0061975494,0.0787499843,0.1748686893,0.3333434989,0.1644805747,1.7181347485,0.0770920664,0.0181675703,0.0268634623,0.0234086466,0.2679997476,0.2052375948,0.6359095324,0.3100054675,,0.4903343636,1.2673076923,0.0021708002,0.1032915083,-0.014525602,0.0214553167,0.0448785194,-0.023423203,0.2215020253,0.0296599462,0.1918420791,0.1030230403,-0.117548642,0.0142805731,0.0504644058,0.3015167512,0.3564783265,0.4155608475,0.4739287187,0.3128161171,0.4576516122,-0.029594861,-0.132614072,0.1030192118,-0.109114298,-0.596134538,-0.22666294,-1.23834923,0.6785847788,0.5330290895,0.9082693506,1.5178314649,0.0334741049,0.1267104145,-0.069390353,0.1389195149,4.0,0.2135550927,0.061270262,0.1256723811,0.1979272506,0.2708671077,0.092495518,0.0518110381,0.0234165262,0.0064126083,0.0578060752,-0.329440045,-0.016546212,0.0452004398,-0.075216288,1.5045217863,1.3601999744,0.2288070084,0.3885741472,0.452014428,0.5186609381,0.5269310497,1.3582663989,0.292150662,0.3064465493,0.0302726005,1.7090380878,0.0666576758,0.2684210663,0.802006212,0.7352710582,6.0,-6.786148975,5.6211188793,475189.21394,-34.20734571,0.1414202478,0.0294889134,0.3775897389,0.2209369947,0.0634212097,0.0155766573,0.3067105269,0.0691126528,0.1103130922,0.0932691209,0.0673316373,0.066322588,0.0102668604,0.1989722084,0.1038269356,0.2371050582,17.163967373,0.8446631025,0.4949178287,0.8041371167,0.5756579088,0.868193128,0.01279275,-1.17212119,0.1514842,1.80098853,0.00936757,-1.40691306,0.01025707,-0.53343497,0.0175801,0.0267344,0.01563383,-0.61150275,0.00321751,6205412175.80935,0.35725711,0.00847365,0.35297592,0.00337852,0.00305578,1.58e-06,0.01137249,0.9120301,0.95853417,0.00295594,0.49924352,0.9054344566,1.2546257163,427,1.4641549769,1.6430429834,0.0855897301,1.1588691489,2015-08,,0.0,0.020900022065931376,0.02
MSFT,2015-07-31,20150731,10107,11,3,0.00496813,2015,7,B,0.0,0.0577576235,59491810,MICROSOFT,0.56,0.56,0.02,0.6,44.150001526,354392.06225,0.0279729262,-0.025731278,0.0523139398,-0.05783182,0.1602509372,0.0226796658,0.0313089539,0.1536249572,0.161069062,1.0215077752,0.0350119695,0.0079153519,0.015153856,0.0164607873,0.1387559185,0.1155537977,-0.069104976,0.2879548306,1.3724438485,0.2917615056,1.369740376,0.0026251373,0.0217711621,0.0568379392,0.0182272602,0.0338865758,-0.015659316,0.0675615392,0.018696239,0.0488653001,0.0304950586,0.0263428807,0.0079669198,0.0413044473,0.3030276984,0.3831899707,0.3295204978,0.3535728994,0.2183233191,0.9420802993,-0.019880124,-0.042459736,0.022579612,-0.066526354,-0.56261185,-0.040183474,-0.339830713,0.1949812105,0.3370012811,0.5668486652,3.1088917095,0.1271461418,0.5161568906,-0.141100781,0.2555066079,0.0,0.0378135115,0.0325967319,0.0676358365,0.8230027548,0.079570945,0.0631217432,0.0345581648,-0.015064172,-0.011512029,0.1840387079,-0.070957692,0.1222091721,-0.092710465,0.0949932685,-0.257770172,-0.699742231,0.2277305056,0.2994861374,0.4363598471,0.3827634693,0.3752434172,1.3194679565,0.1847719162,0.2629941435,0.0011946772,1.8463552941,0.1274129586,0.6799474172,1.2044951099,0.8108461473,4.0,-5.649478149,4.5956050657,188381.81746,-43.36112417,0.5375245502,0.0434694857,0.4933744816,0.267215353,0.0798776356,-0.174781003,0.2626300358,0.0583393428,0.0911617484,0.0762234905,0.0494734557,0.0477126939,0.0333923958,0.102369264,0.1167716737,0.3039304959,17.176914407,0.8626710464,0.2253872164,0.140989491,0.6579221145,0.8229652295,0.00519874,0.3257183,0.93564172,1.16778488,0.00477878,-0.07218772,0.0039585,0.00956014,0.01122034,0.02102955,0.00958286,0.87243508,0.00698696,1639751137.1627,0.51031719,0.00452418,0.51262312,0.00626731,0.00653816,5.94e-06,0.01226888,0.88994156,1.29333669,0.00483059,0.60661997,1.1803120432,0.7490842693,366,0.2378589642,1.6246817648,-1.559546989,0.6394765968,2015-07,10-K,-0.9999896654267104,0.020900022065931376,0.02
AAPL,2015-07-31,20150731,14593,11,3,0.00295594,2015,7,B,0.0,-0.032888178,3783310,APPLE,0.45,0.45,0.02,0.4625,125.42500305,715599.81241,0.0157976361,-0.047380681,0.0646944159,-0.037265856,0.0511934293,0.1893328782,0.3081623837,0.4247465682,0.2907295002,1.7023066564,0.0287312828,0.0281657743,0.0932683139,0.0172356953,0.1630222396,0.1483286588,0.3791650709,0.075871819,,0.5628788886,1.4737806274,0.0006147525,0.1032915083,-0.052116505,0.0431625009,0.0608757742,-0.017713273,0.1285023712,0.0293286597,0.0991737115,0.0742361413,-0.126352646,0.0098016755,-0.004929475,0.2967267267,0.3314661657,0.3840179615,0.4582989659,0.3030831839,0.4658358739,-0.100002291,-0.174230796,0.0742285047,-0.100433763,-0.591583824,-0.22678641,-1.335837344,0.5651733693,0.5045438231,0.8204024817,1.569915454,0.0330630631,0.1239547298,-0.069390353,0.1389195149,3.0,0.0947403013,0.0516022453,0.0718036947,0.1627381337,0.2952564503,0.1367464304,0.0777436066,0.0434003386,0.0145938481,0.053679733,-0.096610386,-0.103011377,0.0128315443,-0.107420841,5.5914697299,4.3792323187,0.1962620821,0.3298147293,0.3855025224,0.4543009663,0.4466214296,1.3537402726,0.2702047393,0.2835841982,0.0352413316,1.7852473432,0.0695415095,0.2937993463,0.823058218,0.6901644877,5.0,-6.794218168,4.9750882855,413734.7229,-33.00171121,0.259143849,0.0295606267,0.365978296,0.2050014512,0.0508706114,0.0055058706,0.2792063337,0.0621324925,0.0988890701,0.0837926435,0.0803018657,0.0793572036,0.0092314166,0.1768741601,0.0940364923,0.2452223569,17.449370778,0.8112482527,0.3345533283,1.0663078114,0.6224061419,0.8831765218,0.00477851,1.69257585,0.2637074,0.66117721,0.00479271,1.90293837,0.00398368,1.91138269,0.00809657,0.01145822,0.00712973,-0.01661868,0.00435188,6404712950.6643,0.35611201,0.00891993,0.36273758,0.00313365,0.00308688,1.69e-06,0.01106901,0.94304514,0.99970739,0.0018372,0.50141884,0.8923546235,0.5909747219,426,1.4260318091,1.6135506308,-0.070684504,1.1729139897,2015-07,,0.0,0.020900022065931376,0.02
MSFT,2015-06-30,20150630,10107,11,3,0.00483059,2015,6,B,0.0,-0.05783182,59491810,MICROSOFT,0.56,0.56,0.02,0.6,46.86000061,379077.48944,0.0261513365,-0.020681414,0.0471440925,-0.030222015,0.1092360576,0.0245526223,0.0852184302,0.2116594157,0.1538683592,0.7700441798,0.0185638051,0.0163556964,-0.007691436,0.0156580115,0.1387559185,0.1155537977,-0.069104976,0.2879548306,1.3724438485,0.2917615056,1.369740376,0.0026251373,0.0217711621,0.0568379392,0.0182272602,0.0338865758,-0.015659316,0.0675615392,0.018696239,0.0488653001,0.0304950586,0.0263428807,0.0079669198,0.0413044473,0.3030276984,0.3831899707,0.3295204978,0.3535728994,0.2183233191,0.9420802993,-0.019880124,-0.042459736,0.022579612,-0.066526354,-0.56261185,-0.040183474,-0.339830713,0.1949812105,0.3370012811,0.5668486652,3.1088917095,0.1271461418,0.5161568906,-0.141100781,0.2555066079,0.0,0.0378135115,0.0325967319,0.0676358365,0.8230027548,0.079570945,0.0631217432,0.0345581648,-0.015064172,-0.011512029,0.1840387079,-0.070957692,0.1222091721,-0.092710465,0.0949932685,-0.257770172,-0.699742231,0.2277305056,0.2994861374,0.4363598471,0.3827634693,0.3752434172,1.3194679565,0.1847719162,0.2629941435,0.0011946772,1.8463552941,0.1274129586,0.6799474172,1.2044951099,0.8108461473,4.0,-5.649478149,4.5956050657,188381.81746,-43.36112417,0.5375245502,0.0434694857,0.4612460641,0.2498143589,0.0746760248,-0.163399309,0.2455276364,0.0545403,0.0852253191,0.0712598367,0.0462517572,0.0446056558,0.0312178917,0.0944009945,0.1076823423,0.3079792087,17.317339845,0.8995029777,0.2663536164,0.0824177102,0.6501978272,0.8331771182,0.00880895,-0.68355934,0.50747688,2.3199504,0.00882676,-0.46548308,0.00889844,-0.4631186,0.01645046,0.02299215,0.01282806,0.53855505,0.00641696,1633878371.2803,0.51931565,0.00447622,0.52643246,0.00623042,0.00653998,6.42e-06,0.01236476,0.94456763,1.32472378,0.00334954,0.61486863,1.2237410025,1.1008667122,365,0.2441239196,1.6228558153,-1.556918459,0.6329938491,2015-06,,0.0,0.020900022065931376,0.02
AAPL,2015-06-30,20150630,14593,11,3,0.0018372,2015,6,B,0.0,-0.037265856,3783310,APPLE,0.43,0.44,0.02,0.4625,130.27999878,750709.57081,0.0150588002,-0.044345567,0.0615134076,0.0451458022,-0.025766816,0.0561497555,0.2302856699,0.4009124909,0.1997891578,1.5748020737,0.0276619308,0.0341655142,-0.040809129,0.0283225356,0.1630222396,0.1483286588,0.3791650709,0.075871819,,0.5628788886,1.4737806274,0.0006147525,0.1032915083,-0.052116505,0.0431625009,0.0608757742,-0.017713273,0.1285023712,0.0293286597,0.0991737115,0.0742361413,-0.126352646,0.0098016755,-0.004929475,0.2967267267,0.3314661657,0.3840179615,0.4582989659,0.3030831839,0.4658358739,-0.100002291,-0.174230796,0.0742285047,-0.100433763,-0.591583824,-0.22678641,-1.335837344,0.5651733693,0.5045438231,0.8204024817,1.569915454,0.0330630631,0.1239547298,-0.069390353,0.1389195149,3.0,0.0947403013,0.0516022453,0.0718036947,0.1627381337,0.2952564503,0.1367464304,0.0777436066,0.0434003386,0.0145938481,0.053679733,-0.096610386,-0.103011377,0.0128315443,-0.107420841,5.5914697299,4.3792323187,0.1962620821,0.3298147293,0.3855025224,0.4543009663,0.4466214296,1.3537402726,0.2702047393,0.2835841982,0.0352413316,1.7852473432,0.0695415095,0.2937993463,0.823058218,0.6901644877,5.0,-6.794218168,4.9750882855,413734.7229,-33.00171121,0.259143849,0.0295606267,0.3488619437,0.1954137868,0.0484914558,0.0052483679,0.2661481987,0.0592266327,0.0942641505,0.0798737652,0.0765462467,0.0756457653,0.0087996747,0.1686451632,0.0896614834,0.2496818317,17.537481377,0.7883287032,0.402579206,0.4687315741,0.6197163864,0.8797232831,0.00475426,0.8184874,-0.05199576,1.24174244,0.0046704,0.56055999,0.00460169,0.84044598,0.02045435,0.03036353,0.0139473,0.13802421,0.00320181,6474539613.14764,0.36334242,0.00916957,0.3613886,0.0028962,0.00295329,1.91e-06,0.01124616,0.97954886,1.09486236,0.00378652,0.50786204,0.9317536953,1.4848898851,425,1.4239630917,1.6126550073,-0.0776504,1.1627268142,2015-06,,0.0,0.020900022065931376,0.02
