stock_ticker,date,ret_eom,permno,exchcd,shrcd,mspread,year,month,size_port,rf,stock_exret,cusip,comp_name,eps_medest,eps_meanest,eps_stdevest,eps_actual,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,ami_126d,ivol_capm_252d,prc_highprc_252d,betadown_252d,bidaskhl_21d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety,year_month,form_type,sentiment
AAPL,2000-07-31,20000731,14593,11,3,0.01478978,2000,7,B,0.0048,-0.034632935,3783310,APPLE COMPUTER,0.01,0.01,0.0,0.0054,52.375,17012.76175,0.0,0.1905627598,-0.174426106,0.247023806,-0.381500218,-0.182978711,0.3267522302,0.8137651815,1.1133602931,0.0032392341,0.2024291456,0.0741738786,0.1129263272,0.0012929655,0.6520034843,0.114276305,0.8181818182,-0.4,-0.734513274,-0.232244157,0.4285714286,-0.001318218,0.0,0.2094555319,-0.005272871,0.0634062747,-0.068679146,0.2573161086,0.0891115212,0.1682045874,-0.086211442,0.0862114421,0.014764039,0.4174795676,0.067533619,0.2508568416,0.1559451621,0.0972732547,0.1222200735,0.4335863378,-0.002109148,-0.002109148,0.0,-0.041655682,-0.5,0.0445557606,0.5348101266,0.2295296167,0.8209860269,1.1113483331,6.4203036053,0.0484705187,0.4824677037,0.0247445886,0.0075261611,8.0,0.1644163763,-0.023954704,,1.0,0.3701754386,0.0578747628,0.0354582445,-0.033416528,1.87481e-05,0.1568151859,1.0039412306,0.0909511903,0.1309403488,0.1051213005,2.9592248549,-0.735471255,0.798099691,0.1888066202,0.4144163763,0.250998004,0.2576219512,1.2357594937,0.1249670446,0.1142894806,-0.061226335,1.4670276542,0.1022365005,0.618752966,1.0924953005,1.2925195993,6.0,-4.936023209,5.2650533834,7972.0409169,-15.16273951,0.1822335263,0.1405162066,0.4459005605,0.3039482993,0.0176338213,-0.197498798,0.3977602284,0.0371485835,0.0557228752,0.0510205229,0.0068184109,0.0009404705,0.0192796446,0.0772004975,0.0394791918,0.6664467869,16.420842297,0.9227494759,0.0292963014,-0.349727755,0.4462254392,0.8063298622,0.0309768,0.80828453,-0.38221858,0.50584741,0.03230103,0.60172615,0.03189515,0.63367091,0.06384101,0.09876543,0.04367717,0.01486948,0.00069108,217396839.71658,0.50242776,0.01224596,0.50763074,0.00076494,0.00036804,0.00019357,0.03597784,0.72648461,1.7261833,0.02403324,0.33310479,1.0099992716,1.5045445711,246,0.0504787124,0.8686385591,-0.694082298,0.2320988292,2000-07,,0.0
MSFT,2000-07-31,20000731,10107,11,3,0.00760977,2000,7,B,0.0048,-0.132143744,59491810,MICROSOFT CP,0.22,0.21,0.01,0.23,80.0,420992.4,0.0,0.0235139185,-0.023241734,0.2787212729,-0.411176464,-0.464132759,-0.309178747,-0.30630631,0.0095287585,6.9834024316,-0.048510049,0.0106827469,0.0291884125,0.0511479008,0.5006489401,0.2738240951,0.13354531,,,1.3163751987,0.4090909091,0.0,0.2747873829,0.0584831521,0.0355931076,0.0672609939,-0.031667886,0.3289424079,0.0,0.3289424079,-0.021732863,0.0217328632,0.0280087819,0.2880934957,0.4991077557,0.4511564988,0.3602332956,0.3539275492,0.2528549539,0.6513794339,-0.018982991,-0.018982991,0.0,-0.015235181,-0.078550194,0.0064976826,0.033501029,0.5572897601,0.2131816468,0.5816986506,1.3050877822,0.1516815374,0.3956933449,0.1748592157,0.1485346701,8.0,0.4461046957,0.0196345968,0.0124510611,0.2940108893,0.1765158807,0.0802371542,0.0614035088,-0.029055174,-0.016151343,0.1705054,,-0.667177225,-0.027661406,0.1099587607,-0.426029835,-0.52766747,-0.260554017,0.5177210556,0.6770275217,0.5668117418,0.5405837133,1.5261833981,0.2091898964,0.344998115,-0.066060528,1.3036803608,0.0900516579,0.4940002883,0.5045647289,1.0819744417,3.0,-8.379851915,36.586427772,105015.78637,-19.31489053,-0.294647581,0.015087465,0.1071111973,0.0821606281,0.0,-0.042383188,0.0519130512,0.0207747218,0.0224065803,0.020712963,0.0167627729,0.002097425,0.0078742514,0.0415379509,0.030365914,0.0688598923,18.443776073,1.6245663304,-0.422334961,-0.595892609,0.4301295397,0.7469134177,0.02282049,1.26277945,-0.31988846,0.58419233,0.02347197,1.17227538,0.02104609,0.36962356,0.04498628,0.07673061,0.02604601,0.38291775,0.00372082,1703364782.19916,0.49559104,0.00375598,0.49932019,0.00435275,0.00457211,1.541e-05,0.02445754,0.67156348,1.11376503,0.00788583,0.57734358,1.2331510218,1.5050249118,186,0.9969545707,1.6056814587,-0.9776044,1.387245076,2000-07,,0.0
AAPL,2000-08-31,20000831,14593,11,3,0.00852542,2000,8,B,0.005,0.1942619932,3783310,APPLE COMPUTER,0.01,0.01,0.0,0.0054,50.8125,16512.487313,0.0,0.191086888,-0.174866241,-0.029832935,-0.155667493,0.009638566,0.3073323047,0.8810325483,0.8462401585,0.2448594471,0.1717171669,0.0558511421,0.0510185277,0.0122251457,0.419858156,0.1587608906,0.5172413793,-0.444444444,-0.723502304,-0.127339004,0.3968253968,-0.001141715,0.0,0.2094555319,0.018981019,0.0440987584,-0.025117739,0.1786784644,0.0539460539,0.1247324104,-0.093477951,0.0934779506,0.0236905951,0.3450834879,0.0750487329,0.2919937206,0.1387184244,0.1258503401,0.1551870748,0.5949227373,-0.00256886,-0.00256886,0.0,-0.001427144,-0.01369863,0.0920508063,0.8835616438,0.1835866261,0.9367775082,1.2028135991,7.9271523179,0.0478975216,0.5150563722,0.0247445886,0.0075261611,8.0,0.1414387031,-0.023505572,,2.0344827586,0.2712418301,0.0450589828,0.030714474,-0.022306287,0.0013155193,0.1662052233,1.0734584917,-0.020791268,0.1117300056,0.0651865214,1.2613155783,-0.369645992,0.7024754749,0.1949341439,0.4145896657,0.258967629,0.1969604863,1.297260274,0.105608677,0.1372912801,-0.091149175,1.4895833333,0.0781119516,0.666958042,0.9138135912,1.1415906788,7.0,-5.032379659,7.116563717,8837.374463,-15.64381534,0.3367298945,0.1232950526,0.4243455191,0.2848753135,0.0181680685,-0.200393795,0.434943559,0.0442089666,0.0448145689,0.0394852688,0.0070249865,0.0010900841,0.0208327185,0.0686182354,0.0468058162,0.5498636574,16.621394578,0.944671173,-0.036880576,-0.221720886,0.4332881787,0.8193504675,0.03078708,-0.19788992,-0.09084985,1.2800839,0.03009758,-0.45230445,0.02831162,-0.30412338,0.04734868,0.05174644,0.04448596,-0.70166716,0.00097934,192926457.896639,0.44518351,0.01071067,0.43653677,0.00087423,0.00042361,0.0002095,0.03589306,0.70481144,1.82692843,0.01478978,0.33526106,1.0178752369,1.0997824342,247,0.3124168412,0.8537503974,-0.347976483,0.2974350345,2000-08,,0.0
MSFT,2000-08-31,20000831,10107,11,3,0.0068859,2000,8,B,0.005,-0.005,59491810,MICROSOFT CP,0.22,0.21,0.0,0.23,69.8125,367381.64906,0.0,0.0235139185,-0.023241727,-0.127343744,0.1469533985,-0.182630904,-0.135719116,-0.067734896,0.3605243852,6.5856353035,0.0786598697,-0.008044854,-0.03295547,0.0556634089,0.5164923572,0.2746690399,0.7086466165,,,1.1954397394,0.8780991736,0.0,0.2747873829,0.0584831521,0.0336968268,0.0641320365,-0.03043521,0.3178111799,0.0,0.3178111799,-0.01925533,0.0192553296,0.022536595,0.2957068474,0.4980363065,0.421809608,0.3199331958,0.3230297547,0.2315540812,0.6140313122,0.0112781216,0.0112781216,0.0,0.0038510659,0.0212719774,0.0231063955,0.1276318646,0.5538273591,0.1977011494,0.5426731079,1.2329047184,0.15818642,0.4166421063,0.1748592157,0.1485346701,8.0,0.4358034624,0.0236882095,0.0124510611,0.5459183673,0.2309031556,0.0689525572,0.0528906926,-0.019805661,-0.010905108,0.161025641,,-0.666705764,-0.004693867,0.0651239289,-0.081485325,-0.511599566,5.27687e-05,0.4910163583,0.6396710468,0.5195214615,0.4851762462,1.5207293249,0.1771883289,0.3237842617,-0.086599997,1.2790259349,0.0903342043,0.5008038118,0.3027918894,1.104049343,3.0,-8.350078219,32.232042188,108656.4045,-24.07190955,0.3746154801,0.0186476241,0.13853441,0.1083124323,0.0,-0.057719268,0.0623765505,0.0250801858,0.0245466806,0.0220724144,0.0171892091,-0.001507969,0.0098671232,0.0536922408,0.0371313317,0.0823354889,18.229572721,1.673650398,-0.280520138,-0.173515588,0.4304170258,0.8040856656,0.02096825,-0.40644912,0.31771888,0.07780522,0.02193498,-0.5620377,0.02205955,-0.66033106,0.02106093,0.03105096,0.02339938,-0.72648356,0.00355624,1613259481.08705,0.53978398,0.0037286,0.51606197,0.00412804,0.0045501,1.586e-05,0.02474215,0.58604407,1.03097888,0.00760977,0.57613188,1.214177204,0.7047381539,187,0.9262439682,1.5599323729,-1.080335746,1.3801841531,2000-08,,0.0
AAPL,2000-10-31,20001031,14593,11,3,0.01679792,2000,10,B,0.0056,-0.245891268,3783310,APPLE COMPUTER,0.0,0.0,0.0,-0.013,25.75,8643.68275,0.0,0.0414466459,-0.040610779,-0.577435911,0.1634844881,-0.102623086,0.1854103495,0.9249753306,0.8104639519,0.7050142053,0.2655478716,3.03873e-05,-0.057368745,0.0292949522,0.419858156,0.1587608906,0.5172413793,-0.444444444,-0.723502304,-0.127339004,0.3968253968,-0.001141715,0.0,0.2094555319,0.018981019,0.0440987584,-0.025117739,0.1786784644,0.0539460539,0.1247324104,-0.093477951,0.0934779506,0.0236905951,0.3450834879,0.0750487329,0.2919937206,0.1387184244,0.1258503401,0.1551870748,0.5949227373,-0.00256886,-0.00256886,0.0,-0.001427144,-0.01369863,0.0920508063,0.8835616438,0.1835866261,0.9367775082,1.2028135991,7.9271523179,0.0478975216,0.5150563722,0.0247445886,0.0075261611,8.0,0.1414387031,-0.023505572,,2.0344827586,0.2712418301,0.0450589828,0.030714474,-0.022306287,0.0013155193,0.1662052233,1.0734584917,-0.020791268,0.1117300056,0.0651865214,1.2613155783,-0.369645992,0.7024754749,0.1949341439,0.4145896657,0.258967629,0.1969604863,1.297260274,0.105608677,0.1372912801,-0.091149175,1.4895833333,0.0781119516,0.666958042,0.9138135912,1.1415906788,7.0,-5.032379659,7.116563717,8837.374463,-15.64381534,0.3367298945,0.1232950526,0.8106498356,0.544212477,0.0347074284,-0.382822935,0.8308958355,0.0844547424,0.0856116567,0.075430811,0.0134202056,0.0020824457,0.0397978512,0.1698320298,0.1158456892,0.438342965,14.152572356,1.3110329511,0.0863805481,-0.02933849,0.4919683393,0.8181123416,0.11780749,-2.86040533,0.05733398,0.96538896,0.1162458,-2.1254021,0.09829324,-1.40299221,0.06370606,0.09816124,0.12522064,-3.28841005,0.00012559,186683410.642733,0.86260582,0.01153667,1.51778168,0.00044586,0.00054403,0.0002279,0.04825023,0.35717382,1.58717587,0.0211203,0.32873669,1.2834347936,1.1758298078,249,0.2171769831,0.8631402213,-0.362247775,0.1791546288,2000-10,,0.0
MSFT,2000-10-31,20001031,10107,11,3,0.01472109,2000,10,B,0.0056,0.1363689059,59491810,MICROSOFT CP,0.24,0.25,0.0,0.235,60.3125,321606.63563,0.0,0.0333938305,-0.032848378,-0.13607879,-0.127343744,-0.342941167,-0.402034257,-0.229123536,-0.013112503,7.0055248033,0.0220841952,-0.020459033,0.0225516357,0.0519031043,0.5164923572,0.2746690399,0.7086466165,,,1.1954397394,0.8780991736,0.0,0.2747873829,0.0584831521,0.0336968268,0.0641320365,-0.03043521,0.3178111799,0.0,0.3178111799,-0.01925533,0.0192553296,0.022536595,0.2957068474,0.4980363065,0.421809608,0.3199331958,0.3230297547,0.2315540812,0.6140313122,0.0112781216,0.0112781216,0.0,0.0038510659,0.0212719774,0.0231063955,0.1276318646,0.5538273591,0.1977011494,0.5426731079,1.2329047184,0.15818642,0.4166421063,0.1748592157,0.1485346701,8.0,0.4358034624,0.0236882095,0.0124510611,0.5459183673,0.2309031556,0.0689525572,0.0528906926,-0.019805661,-0.010905108,0.161025641,,-0.666705764,-0.004693867,0.0651239289,-0.081485325,-0.511599566,5.27687e-05,0.4910163583,0.6396710468,0.5195214615,0.4851762462,1.5207293249,0.1771883289,0.3237842617,-0.086599997,1.2790259349,0.0903342043,0.5008038118,0.3027918894,1.104049343,3.0,-8.350078219,32.232042188,108656.4045,-24.07190955,0.3746154801,0.0186476241,0.1582523318,0.1237287904,0.0,-0.065934585,0.0712547487,0.0286499064,0.0280404662,0.025214032,0.0196357889,-0.001722601,0.0112715336,0.0618738309,0.0427893809,0.0778222025,18.07247193,1.7236742764,-0.349470831,-0.040879983,0.4240829704,0.7400791901,0.01589743,0.10682023,0.22251088,-0.55504319,0.01678577,0.10601633,0.01550049,-0.26623743,0.01618561,0.03174603,0.01787225,0.38650685,0.00346148,1302401480.20189,0.62101871,0.00342392,0.57531269,0.00366394,0.00455215,1.528e-05,0.02477109,0.50629591,0.97932251,0.0105472,0.57791864,1.2220416146,0.5515681214,189,0.9167787273,1.5657835979,-1.084168104,1.3760145073,2000-10,,0.0
AAPL,2000-11-30,20001130,14593,11,3,0.01096815,2000,11,B,0.0051,-0.161649513,3783310,APPLE COMPUTER,0.0,0.0,0.0,-0.013,19.5625,6568.422375,0.0,0.0417227707,-0.040875882,-0.240291268,-0.493234948,-0.584886656,-0.503614467,-0.357254304,0.6950077865,1.2134856303,0.2215288579,-0.041953261,0.0011507086,0.0305821759,0.3811516238,0.172332389,0.9166666667,-0.285714286,-0.721706865,-0.043528505,0.7037037037,-0.000288517,0.0,0.2094555319,0.0200519331,0.0481823428,-0.02813041,0.1520484709,0.0538084247,0.0982400462,0.0,0.0,0.0276976342,0.2277841893,0.0809504631,0.3127524524,0.1742642816,0.1449338251,0.1577348666,0.9276923077,-0.010242354,-0.010242354,0.0,-0.022937103,-0.218707015,-0.022937103,-0.218707015,0.1295078701,0.9753317946,1.2465902435,11.46,0.0484628809,0.5519330641,0.0247445886,0.0075261611,8.0,0.0968320383,-0.009563658,,1.3,0.1713735558,0.0425170068,0.0285428857,-0.046284393,-0.012591866,0.1650605886,1.1324934167,0.1381045513,0.0964704128,0.0484162583,0.5075340949,-1.353230825,0.7513835708,0.209005778,0.4319585575,0.2204620462,0.2406853955,1.3590096286,0.127813041,0.1513271783,-0.052103277,1.5040138859,0.0780096974,0.7077142239,1.1819285026,1.1380255031,5.0,-4.965970231,6.2095934773,7769.7316054,-17.67375287,0.33841542,0.136440508,1.0553523516,0.7016905639,0.0456730677,-0.536810789,1.1340622717,0.1106810675,0.1348877934,0.1208813859,0.0252724308,0.0108092927,0.0549599248,0.2136455495,0.226135597,0.3832909537,13.754380106,1.3743004573,-0.25715135,-0.479446943,0.5084808911,0.6519864107,0.04495874,-0.12898313,0.11677875,2.25681498,0.04312295,-0.01659053,0.0465926,0.09114623,0.05538547,0.103125,0.04888439,0.46905929,7.545e-05,177684722.851865,0.8962861,0.01396634,1.35384214,0.00027358,0.00047569,0.0002329,0.04805671,0.27134807,1.21059556,0.01679792,0.32822544,1.2521477408,1.0199718209,250,0.6592953742,1.0535753217,0.2025286449,0.1718181551,2000-11,,0.0
MSFT,2000-11-30,20001130,10107,11,3,0.0059516,2000,11,B,0.0051,-0.17206915,59491810,MICROSOFT CP,0.24,0.25,0.0,0.235,68.875,367264.77975,0.0,0.0333938305,-0.032848382,0.1419689059,-0.13607879,-0.135304666,-0.383780331,-0.348413241,0.1478730403,6.4049999282,-0.016374072,-0.006064217,0.0637502614,0.0462739524,0.4035418237,0.1625056971,0.5077186964,,,1.0211304807,0.7615230461,0.0,0.1441227229,0.1283029722,0.0673633749,0.0198849473,0.0474784276,-0.049798658,0.0196931927,-0.06949185,-0.018791946,0.2912176414,0.0143432407,0.2864237776,0.4804408434,0.3954362416,0.3837392138,0.2759051775,0.2222196014,0.6277177006,-0.050834132,-0.050834132,0.0,-0.087056568,-0.481902134,0.2041610738,1.1301348052,-0.004198514,0.2158964525,0.514097597,1.3065452476,0.1644450253,0.456337488,-0.066546576,0.2185655924,8.0,-0.03089676,0.0214770158,0.0195955479,0.3399390244,0.0069396253,0.060539807,0.0473327439,-0.028458657,-0.018279127,0.166991371,,-0.413145569,-0.020629465,-0.007252465,-3.143558115,-1.697537274,-0.032646191,0.4164065023,0.5550113037,0.4259960667,0.538594036,1.5152319287,0.2677085331,0.2966826462,-0.00223441,1.2300978889,0.2310827958,0.5451532119,0.7318303659,1.0658170955,5.0,-8.166565397,25.568680306,108019.13749,-23.68069027,-0.086648325,0.0217827178,0.1419956469,0.1154344286,0.0,-0.064797937,0.062505313,0.0256517927,0.0380134463,0.0356200777,0.0133663783,0.0072536223,0.0102786878,0.0511548745,0.0340556953,0.081263382,18.183079839,1.6952624365,-0.268524566,0.1753719387,0.5487530355,0.7124873153,0.04728116,1.00859523,0.29819913,1.75206121,0.04967576,1.03274879,0.04075978,0.34149123,0.07553742,0.19565217,0.05216864,2.29271578,0.00199877,1210281356.12258,0.46726503,0.00340124,0.49126286,0.00353083,0.00428421,1.56e-05,0.02788539,0.57817419,0.8366708,0.01472109,0.5674804,1.2929561255,2.3291900758,190,1.0833127913,1.6938249403,-0.81873282,1.3578481783,2000-11,,0.0
AAPL,2001-01-31,20010131,14593,11,3,0.0126921,2001,1,B,0.0054,0.4483815154,3783310,APPLE COMPUTER,0.0,0.0,0.0,0.002,14.875,5136.441625,0.0,0.071323972,-0.068895261,-0.098484851,-0.3592233,-0.68496421,-0.75701795,-0.679027361,-0.182978711,2.2254901902,0.0091185411,-0.070553252,0.0161047061,0.03792026,0.3811516238,0.172332389,0.9166666667,-0.285714286,-0.721706865,-0.043528505,0.7037037037,-0.000288517,0.0,0.2094555319,0.0200519331,0.0481823428,-0.02813041,0.1520484709,0.0538084247,0.0982400462,0.0,0.0,0.0276976342,0.2277841893,0.0809504631,0.3127524524,0.1742642816,0.1449338251,0.1577348666,0.9276923077,-0.010242354,-0.010242354,0.0,-0.022937103,-0.218707015,-0.022937103,-0.218707015,0.1295078701,0.9753317946,1.2465902435,11.46,0.0484628809,0.5519330641,0.0247445886,0.0075261611,8.0,0.0968320383,-0.009563658,,1.3,0.1713735558,0.0425170068,0.0285428857,-0.046284393,-0.012591866,0.1650605886,1.1324934167,0.1381045513,0.0964704128,0.0484162583,0.5075340949,-1.353230825,0.7513835708,0.209005778,0.4319585575,0.2204620462,0.2406853955,1.3590096286,0.127813041,0.1513271783,-0.052103277,1.5040138859,0.0780096974,0.7077142239,1.1819285026,1.1380255031,5.0,-4.965970231,6.2095934773,7769.7316054,-17.67375287,0.33841542,0.136440508,1.3495724289,0.8973138091,0.0584061928,-0.686467453,1.4502257679,0.141537674,0.1724929562,0.1545817237,0.0323180934,0.013822799,0.0702821187,0.4036159957,0.4272120078,0.3077756683,12.199032219,1.3831994271,-0.321037505,-0.52138541,0.4867549717,0.6408331484,0.03986513,-1.77908966,0.19256572,-0.04053893,0.0405489,-1.80988612,0.04122496,-1.19869953,0.03973433,0.06666667,0.04526731,-1.93908586,0.00058814,140458137.021019,1.17003311,0.01407923,1.35882209,0.00027406,0.00041484,0.00031913,0.0487457,0.20632857,1.11250274,0.01880086,0.33247212,1.1790050204,0.720604163,252,0.6517499467,1.0482270833,0.197860532,0.1760153058,2001-01,,0.0
MSFT,2001-01-31,20010131,10107,11,3,0.01445145,2001,1,B,0.0054,0.4023809751,59491810,MICROSOFT CP,0.22,0.22,0.01,0.22,43.375,231290.16075,0.0,0.0333938305,-0.032848384,-0.24400872,-0.048704672,-0.282812508,-0.460000002,-0.508565315,-0.464132759,9.6438743939,-0.161670238,-0.054392773,0.1761773024,0.0448603308,0.4035418237,0.1625056971,0.5077186964,,,1.0211304807,0.7615230461,0.0,0.1441227229,0.1283029722,0.0673633749,0.0198849473,0.0474784276,-0.049798658,0.0196931927,-0.06949185,-0.018791946,0.2912176414,0.0143432407,0.2864237776,0.4804408434,0.3954362416,0.3837392138,0.2759051775,0.2222196014,0.6277177006,-0.050834132,-0.050834132,0.0,-0.087056568,-0.481902134,0.2041610738,1.1301348052,-0.004198514,0.2158964525,0.514097597,1.3065452476,0.1644450253,0.456337488,-0.066546576,0.2185655924,8.0,-0.03089676,0.0214770158,0.0195955479,0.3399390244,0.0069396253,0.060539807,0.0473327439,-0.028458657,-0.018279127,0.166991371,,-0.413145569,-0.020629465,-0.007252465,-3.143558115,-1.697537274,-0.032646191,0.4164065023,0.5550113037,0.4259960667,0.538594036,1.5152319287,0.2677085331,0.2966826462,-0.00223441,1.2300978889,0.2310827958,0.5451532119,0.7318303659,1.0658170955,5.0,-8.166565397,25.568680306,108019.13749,-23.68069027,-0.086648325,0.0217827178,0.2254743558,0.1832978967,0.0,-0.102892401,0.0992519523,0.0407323855,0.060361409,0.056560988,0.0212244221,0.0115179997,0.0163214898,0.0846778979,0.0563732141,0.0646944939,17.50685012,1.7415569341,-0.038250997,0.2920109472,0.5463633692,0.7237930127,0.03089875,0.04679337,-0.09500131,2.30979345,0.02758913,1.00020347,0.03056764,-0.40356853,0.05359112,0.06906475,0.04942134,0.05461451,0.00257745,1345687678.97321,0.47468551,0.00402516,0.53281748,0.00305572,0.00387282,1.639e-05,0.02917322,0.37211796,1.07898994,0.01068475,0.57884234,1.3193953638,1.512061593,192,1.0933006205,1.6936708464,-0.81656028,1.3510956805,2001-01,,0.0
AAPL,2001-02-28,20010228,14593,11,3,0.01720605,2001,2,B,0.0038,-0.159869368,3783310,APPLE COMPUTER,0.0,0.0,0.0,0.002,21.625,7482.877125,0.0,0.0735639958,-0.070983969,0.4537815154,-0.239616609,-0.707257082,-0.760201515,-0.713253018,0.009638566,2.7556561323,0.1048192754,-0.038829412,0.027060286,0.040161841,0.3181553962,0.3014346267,1.2765957447,0.65,-0.692622951,0.127383138,1.0188679245,0.0019109217,0.0,0.137586359,0.0501249449,0.0564456857,-0.006320741,0.0734969866,0.0374834632,0.0360135234,-0.010877554,0.148463913,0.0339556078,0.1957959724,0.0776650382,0.3307364398,0.1652212259,0.1519804183,0.1748998665,1.6315789474,-0.004556813,-0.004556813,0.0,-0.005879759,-0.050890585,0.142584154,1.2340966921,0.0736291416,1.0699691313,1.3345035105,21.007894737,0.0476011524,0.5919447303,0.0803860441,0.1856131196,8.0,0.0391397016,-0.003100174,,1.3260869565,0.3997005988,0.0368843567,0.0245239469,0.0002506933,0.0024079876,0.1884462737,0.6487666371,0.15719935,0.0126794305,0.0957386032,1.3325363055,-0.311732263,0.7566946206,0.2100368146,0.4359620229,0.21600253,0.2177872505,1.3893129771,0.1214170219,0.159341467,-0.033204176,1.5137961727,0.0756744319,0.7498083199,2.3875733364,1.117031583,7.0,-5.025828758,4.5753807476,8275.4206241,-18.72454555,0.2761466329,0.163169771,0.909142284,0.6005711339,0.040091531,-0.498070453,1.0668356391,0.1050398111,0.1103853486,0.0960860359,0.0155020586,0.0041427915,0.0507826059,0.1011747689,0.1874395718,0.307971802,14.715781288,1.4593963013,-0.463068182,-0.709115599,0.4752233968,0.6447001105,0.04212113,0.33981514,0.23355898,1.35040771,0.04343684,0.39949112,0.04390293,0.57965858,0.09454364,0.11152416,0.05015959,0.68183763,0.00030057,135453757.812685,1.20775253,0.0155352,1.22238318,0.0002226,0.0003965,0.00032856,0.0487439,0.29995665,0.7678879,0.0126921,0.34169089,1.2006878533,1.7220044679,253,0.8978051441,1.0041682797,0.7977045235,0.0360526161,2001-02,,0.0
MSFT,2001-02-28,20010228,10107,11,3,0.00993017,2001,2,B,0.0038,-0.037576868,59491810,MICROSOFT CP,0.21,0.22,0.01,0.22,61.0625,325792.31294,0.0,0.0339854943,-0.033420765,0.4077809751,-0.370235942,-0.378692943,-0.378136215,-0.556832701,-0.182630904,7.4648646495,-0.086845465,-0.009426733,0.0041963896,0.0555903844,0.4138183101,0.1146241284,0.599025974,,,0.9140490445,0.9052224371,0.0,0.1441227229,0.1283029722,0.064558113,0.0173652588,0.0471928542,0.12456988,0.0256734832,0.0988963968,-0.017472232,0.0174722316,0.0103585373,0.2928025103,0.4710772131,0.3811442529,0.3776854642,0.2596883483,0.2097129299,0.5328615743,-0.083260532,-0.083260532,0.0,-0.091283496,-0.542602798,-0.073811264,-0.438745231,0.5200645291,0.1994865303,0.4874218105,1.1311554866,0.1677521639,0.4405676692,-0.066546576,0.2185655924,8.0,0.206543658,-0.001411575,0.0195955479,0.5271317829,0.0709509658,0.0608798207,0.0494918504,-0.018914775,-0.009475746,0.1623954786,,-0.608774969,-0.027900729,-0.070935767,-1.285883667,-0.847759062,0.1174566669,0.4049203468,0.5388687235,0.4001646904,0.5339786247,1.5692030521,0.2662019291,0.2864019683,0.028351556,1.1989184105,0.2270273334,0.5159040988,0.5863729058,1.0604582577,4.0,-8.335278996,20.026546094,105980.29176,-24.71485595,0.4871579727,0.0193861772,0.1721618276,0.1435976177,0.0,-0.075848935,0.0716345938,0.0301142771,0.0458298106,0.0428064121,0.0172502535,0.0143527021,0.0120168581,0.0685263386,0.0403512257,0.0817936138,17.936170699,1.7962006299,-0.269075513,-0.17091338,0.5242392625,0.7249294461,0.03379975,0.76949539,0.7088125,0.14532243,0.03418482,1.0760309,0.02781139,0.07628078,0.07032602,0.10518732,0.03812858,0.95024763,0.00282761,1375032054.10335,0.46532882,0.00427967,0.49705239,0.00288763,0.00367405,1.715e-05,0.03017827,0.54581006,1.05756398,0.01445145,0.57123232,1.3389516776,1.9202710741,193,1.1254676227,1.6814239972,-0.647996512,1.3156431597,2001-02,,0.0
